"Month","Date","State","TotalSamples","Negative","Positive"
"2021-06","2021-06-16","West Bengal",13467710,,
"2021-06","2021-06-17","Andaman and Nicobar Islands",399580,,7335
"2021-06","2021-06-17","Andhra Pradesh",20839147,19006245,
"2021-06","2021-06-17","Arunachal Pradesh",700761,655308,
"2021-06","2021-06-17","Assam",13175239,,
"2021-06","2021-06-17","Bihar",31770039,,
"2021-06","2021-06-17","Chandigarh",546381,483822,
"2021-06","2021-06-17","Chhattisgarh",9907290,,
"2021-06","2021-06-17","Delhi",20549834,,
"2021-06","2021-06-17","Goa",878491,,
"2021-06","2021-06-17","Gujarat",22976730,,
"2021-06","2021-06-17","Haryana",9657818,,
"2021-06","2021-06-17","Himachal Pradesh",2243658,2043366,
"2021-06","2021-06-17","Jammu and Kashmir",9354739,9044722,
"2021-06","2021-06-17","Jharkhand",9258482,8914343,344129
"2021-06","2021-06-17","Karnataka",32250755,,
"2021-06","2021-06-17","Kerala",21621033,,
"2021-06","2021-06-17","Ladakh",310198,278496,
"2021-06","2021-06-17","Lakshadweep",163660,,
"2021-06","2021-06-17","Madhya Pradesh",11191553,,
"2021-06","2021-06-17","Maharashtra",38857644,,
"2021-06","2021-06-17","Manipur",840947,,
"2021-06","2021-06-17","Meghalaya",643644,599912,
"2021-06","2021-06-17","Mizoram",442944,,
"2021-06","2021-06-17","Nagaland",212164,,
"2021-06","2021-06-17","Odisha",12899855,,
"2021-06","2021-06-17","Puducherry",1208489,1031190,
"2021-06","2021-06-17","Punjab",10245131,,
"2021-06","2021-06-17","Rajasthan",11358984,,
"2021-06","2021-06-17","Sikkim",153076,,
"2021-06","2021-06-17","Tamil Nadu",30655350,,
"2021-06","2021-06-17","Telangana",17190350,,
"2021-06","2021-06-17","Tripura",1171949,1111080,60869
"2021-06","2021-06-17","Uttar Pradesh",54436119,,
"2021-06","2021-06-17","Uttarakhand",5221431,4883365,
"2021-06","2021-06-17","West Bengal",13523381,,
"2021-06","2021-06-18","Andaman and Nicobar Islands",400211,,7363
"2021-06","2021-06-18","Andhra Pradesh",20946911,19107488,
"2021-06","2021-06-18","Arunachal Pradesh",706494,660824,
"2021-06","2021-06-18","Assam",13347159,,
"2021-06","2021-06-18","Bihar",31880647,,
"2021-06","2021-06-18","Chandigarh",548086,485749,
"2021-06","2021-06-18","Chhattisgarh",9952134,,
"2021-06","2021-06-18","Delhi",20626314,,
"2021-06","2021-06-18","Goa",882511,,
"2021-06","2021-06-18","Gujarat",23036542,,
"2021-06","2021-06-18","Haryana",9691986,,
"2021-06","2021-06-18","Himachal Pradesh",2267297,2066710,
"2021-06","2021-06-18","Jammu and Kashmir",9403958,9093270,
"2021-06","2021-06-18","Jharkhand",9297978,8953698,
"2021-06","2021-06-18","Karnataka",32393253,,
"2021-06","2021-06-18","Kerala",21732157,,
"2021-06","2021-06-18","Ladakh",313330,281598,
"2021-06","2021-06-18","Lakshadweep",164780,,
"2021-06","2021-06-18","Madhya Pradesh",11262974,,
"2021-06","2021-06-18","Maharashtra",39078541,,
"2021-06","2021-06-18","Manipur",846789,,
"2021-06","2021-06-18","Meghalaya",649771,605389,
"2021-06","2021-06-18","Mizoram",447339,,
"2021-06","2021-06-18","Nagaland",212968,,
"2021-06","2021-06-18","Odisha",12964705,,
"2021-06","2021-06-18","Puducherry",1217174,1038858,
"2021-06","2021-06-18","Punjab",10301323,,
"2021-06","2021-06-18","Rajasthan",11404775,,
"2021-06","2021-06-18","Sikkim",154487,,
"2021-06","2021-06-18","Tamil Nadu",30825619,,
"2021-06","2021-06-18","Telangana",17314780,,
"2021-06","2021-06-18","Tripura",1184286,1122950,61336
"2021-06","2021-06-18","Uttar Pradesh",54727119,,
"2021-06","2021-06-18","Uttarakhand",5248525,4910237,
"2021-06","2021-06-18","West Bengal",13578748,,
"2021-06","2021-06-19","Andaman and Nicobar Islands",400997,,7394
"2021-06","2021-06-19","Andhra Pradesh",21050846,19205929,
"2021-06","2021-06-19","Arunachal Pradesh",711716,665804,
"2021-06","2021-06-19","Assam",13508579,,
"2021-06","2021-06-19","Bihar",31990597,,
"2021-06","2021-06-19","Chandigarh",549803,487151,
"2021-06","2021-06-19","Chhattisgarh",9994888,,
"2021-06","2021-06-19","Delhi",20702001,,
"2021-06","2021-06-19","Goa",885980,,
"2021-06","2021-06-19","Gujarat",23093131,,
"2021-06","2021-06-19","Haryana",9724617,,
"2021-06","2021-06-19","Himachal Pradesh",2287300,2086342,
"2021-06","2021-06-19","Jammu and Kashmir",9451574,9140365,
"2021-06","2021-06-19","Jharkhand",9342064,8997649,344405
"2021-06","2021-06-19","Karnataka",32565018,,
"2021-06","2021-06-19","Kerala",21853900,,
"2021-06","2021-06-19","Ladakh",316147,284360,
"2021-06","2021-06-19","Lakshadweep",166042,,
"2021-06","2021-06-19","Madhya Pradesh",11334517,,
"2021-06","2021-06-19","Maharashtra",39312920,,
"2021-06","2021-06-19","Manipur",852662,,
"2021-06","2021-06-19","Meghalaya",654266,609370,
"2021-06","2021-06-19","Mizoram",450600,,
"2021-06","2021-06-19","Nagaland",214131,,
"2021-06","2021-06-19","Odisha",13028817,,
"2021-06","2021-06-19","Puducherry",1226189,1046160,
"2021-06","2021-06-19","Punjab",10356036,,
"2021-06","2021-06-19","Rajasthan",11449424,,
"2021-06","2021-06-19","Sikkim",155948,,
"2021-06","2021-06-19","Tamil Nadu",30996798,,
"2021-06","2021-06-19","Telangana",17437785,,
"2021-06","2021-06-19","Tripura",1196954,1135175,61779
"2021-06","2021-06-19","Uttar Pradesh",55000515,,
"2021-06","2021-06-19","Uttarakhand",5273776,4935268,
"2021-06","2021-06-19","West Bengal",13631865,,
"2021-06","2021-06-20","Andaman and Nicobar Islands",401769,,7406
"2021-06","2021-06-20","Andhra Pradesh",21150847,19300284,
"2021-06","2021-06-20","Arunachal Pradesh",715752,669675,
"2021-06","2021-06-20","Assam",13586629,,
"2021-06","2021-06-20","Bihar",32097259,,
"2021-06","2021-06-20","Chandigarh",551578,488898,
"2021-06","2021-06-20","Chhattisgarh",10022881,,
"2021-06","2021-06-20","Delhi",20774671,,
"2021-06","2021-06-20","Goa",888422,,
"2021-06","2021-06-20","Gujarat",23145712,,
"2021-06","2021-06-20","Haryana",9753136,,
"2021-06","2021-06-20","Himachal Pradesh",2298280,2097204,
"2021-06","2021-06-20","Jammu and Kashmir",9498532,9186738,
"2021-06","2021-06-20","Jharkhand",9384507,9039954,344543
"2021-06","2021-06-20","Karnataka",32739539,,
"2021-06","2021-06-20","Kerala",21961374,,
"2021-06","2021-06-20","Ladakh",318865,287056,
"2021-06","2021-06-20","Lakshadweep",167129,,
"2021-06","2021-06-20","Madhya Pradesh",11403065,,
"2021-06","2021-06-20","Maharashtra",39514858,,
"2021-06","2021-06-20","Manipur",857153,,
"2021-06","2021-06-20","Meghalaya",658197,612911,
"2021-06","2021-06-20","Mizoram",453379,,
"2021-06","2021-06-20","Nagaland",214966,,
"2021-06","2021-06-20","Odisha",13095199,,
"2021-06","2021-06-20","Puducherry",1234603,1053794,
"2021-06","2021-06-20","Punjab",10412909,,
"2021-06","2021-06-20","Rajasthan",11489628,,
"2021-06","2021-06-20","Sikkim",156526,,
"2021-06","2021-06-20","Tamil Nadu",31169341,,
"2021-06","2021-06-20","Telangana",17525639,,
"2021-06","2021-06-20","Tripura",1206710,1144564,62146
"2021-06","2021-06-20","Uttar Pradesh",55264433,,
"2021-06","2021-06-20","Uttarakhand",5289955,4951311,
"2021-06","2021-06-20","West Bengal",13684862,,
"2021-06","2021-06-21","Andaman and Nicobar Islands",402629,,7415
"2021-06","2021-06-21","Andhra Pradesh",21205849,19352666,
"2021-06","2021-06-21","Arunachal Pradesh",721157,674771,
"2021-06","2021-06-21","Assam",13757485,,
"2021-06","2021-06-21","Bihar",32183413,,
"2021-06","2021-06-21","Chandigarh",552751,490057,
"2021-06","2021-06-21","Chhattisgarh",10062387,,
"2021-06","2021-06-21","Delhi",20831799,,
"2021-06","2021-06-21","Goa",891098,,
"2021-06","2021-06-21","Gujarat",23192009,,
"2021-06","2021-06-21","Haryana",9773565,,
"2021-06","2021-06-21","Himachal Pradesh",2314054,2113211,
"2021-06","2021-06-21","Jammu and Kashmir",9537386,9225230,
"2021-06","2021-06-21","Jharkhand",9435232,9090557,344665
"2021-06","2021-06-21","Karnataka",32889270,,
"2021-06","2021-06-21","Kerala",22039227,,
"2021-06","2021-06-21","Ladakh",322895,291052,
"2021-06","2021-06-21","Lakshadweep",168498,,
"2021-06","2021-06-21","Madhya Pradesh",11468113,,
"2021-06","2021-06-21","Maharashtra",39669693,,
"2021-06","2021-06-21","Manipur",859425,,
"2021-06","2021-06-21","Meghalaya",660358,614803,
"2021-06","2021-06-21","Mizoram",455256,,
"2021-06","2021-06-21","Nagaland",215701,,
"2021-06","2021-06-21","Odisha",13156199,,
"2021-06","2021-06-21","Puducherry",1241952,1061029,
"2021-06","2021-06-21","Punjab",10445775,,
"2021-06","2021-06-21","Rajasthan",11505011,,
"2021-06","2021-06-21","Sikkim",156698,,
"2021-06","2021-06-21","Tamil Nadu",31340264,,
"2021-06","2021-06-21","Telangana",17645176,,
"2021-06","2021-06-21","Tripura",1211909,1149588,62321
"2021-06","2021-06-21","Uttar Pradesh",55486198,,
"2021-06","2021-06-21","Uttarakhand",5314843,4976036,
"2021-06","2021-06-21","West Bengal",13732633,,
"2021-06","2021-06-22","Andaman and Nicobar Islands",403616,,7425
"2021-06","2021-06-22","Andhra Pradesh",21280302,19422950,
"2021-06","2021-06-22","Arunachal Pradesh",726805,680115,
"2021-06","2021-06-22","Assam",13910205,,
"2021-06","2021-06-22","Bihar",32290057,,
"2021-06","2021-06-22","Chandigarh",554164,491447,
"2021-06","2021-06-22","Chhattisgarh",10101104,,
"2021-06","2021-06-22","Delhi",20899715,,
"2021-06","2021-06-22","Goa",895409,,
"2021-06","2021-06-22","Gujarat",23246120,,
"2021-06","2021-06-22","Haryana",9806083,,
"2021-06","2021-06-22","Himachal Pradesh",2332446,2131166,
"2021-06","2021-06-22","Jammu and Kashmir",9581172,9268588,
"2021-06","2021-06-22","Jharkhand",9565542,9220757,344775
"2021-06","2021-06-22","Karnataka",33018369,,
"2021-06","2021-06-22","Kerala",22156947,,
"2021-06","2021-06-22","Ladakh",325979,294101,
"2021-06","2021-06-22","Lakshadweep",169897,,
"2021-06","2021-06-22","Madhya Pradesh",11532528,,
"2021-06","2021-06-22","Maharashtra",39886554,,
"2021-06","2021-06-22","Manipur",864216,,
"2021-06","2021-06-22","Meghalaya",664539,618563,
"2021-06","2021-06-22","Mizoram",459755,,
"2021-06","2021-06-22","Nagaland",216598,,
"2021-06","2021-06-22","Odisha",13217807,,
"2021-06","2021-06-22","Puducherry",1250794,1067182,
"2021-06","2021-06-22","Punjab",10501071,,
"2021-06","2021-06-22","Rajasthan",11547999,,
"2021-06","2021-06-22","Sikkim",157542,,
"2021-06","2021-06-22","Tamil Nadu",31505639,,
"2021-06","2021-06-22","Telangana",17770083,,
"2021-06","2021-06-22","Tripura",1220186,1157444,62742
"2021-06","2021-06-22","Uttar Pradesh",55730488,,
"2021-06","2021-06-22","Uttarakhand",5338677,4999699,
"2021-06","2021-06-22","West Bengal",13783866,,
"2021-06","2021-06-23","Andaman and Nicobar Islands",404494,,7438
"2021-06","2021-06-23","Andhra Pradesh",21361014,19498978,
"2021-06","2021-06-23","Arunachal Pradesh",732078,685114,
"2021-06","2021-06-23","Assam",14076432,,
"2021-06","2021-06-23","Bihar",32396709,,
"2021-06","2021-06-23","Chandigarh",555785,493012,
"2021-06","2021-06-23","Chhattisgarh",10137066,,
"2021-06","2021-06-23","Delhi",20975900,,
"2021-06","2021-06-23","Goa",898554,,
"2021-06","2021-06-23","Gujarat",23298784,,
"2021-06","2021-06-23","Haryana",9836144,,
"2021-06","2021-06-23","Himachal Pradesh",2349178,2147181,
"2021-06","2021-06-23","Jammu and Kashmir",9629643,9316615,
"2021-06","2021-06-23","Jharkhand",9629486,9284562,344914
"2021-06","2021-06-23","Karnataka",33189023,,
"2021-06","2021-06-23","Kerala",22281273,,
"2021-06","2021-06-23","Ladakh",329842,297954,
"2021-06","2021-06-23","Lakshadweep",171331,,
"2021-06","2021-06-23","Madhya Pradesh",11598397,,
"2021-06","2021-06-23","Maharashtra",40128355,,
"2021-06","2021-06-23","Manipur",869552,,
"2021-06","2021-06-23","Meghalaya",668949,622491,
"2021-06","2021-06-23","Mizoram",463729,,
"2021-06","2021-06-23","Nagaland",217856,,
"2021-06","2021-06-23","Odisha",13283652,,
"2021-06","2021-06-23","Puducherry",1258995,1074664,
"2021-06","2021-06-23","Punjab",10558558,,
"2021-06","2021-06-23","Rajasthan",11590904,,
"2021-06","2021-06-23","Sikkim",158201,,
"2021-06","2021-06-23","Tamil Nadu",31675744,,
"2021-06","2021-06-23","Telangana",17888192,,
"2021-06","2021-06-23","Tripura",1227578,1164441,63137
"2021-06","2021-06-23","Uttar Pradesh",55999840,,
"2021-06","2021-06-23","Uttarakhand",5365420,5026293,
"2021-06","2021-06-23","West Bengal",13839455,,
"2021-06","2021-06-24","Andaman and Nicobar Islands",405197,,7440
"2021-06","2021-06-24","Andhra Pradesh",21449636,19582619,
"2021-06","2021-06-24","Arunachal Pradesh",737403,690129,
"2021-06","2021-06-24","Assam",14200451,,
"2021-06","2021-06-24","Bihar",32503876,,
"2021-06","2021-06-24","Chandigarh",557472,494677,
"2021-06","2021-06-24","Chhattisgarh",10161340,,
"2021-06","2021-06-24","Delhi",21053282,,
"2021-06","2021-06-24","Goa",902150,,
"2021-06","2021-06-24","Gujarat",23359904,,
"2021-06","2021-06-24","Haryana",9866496,,
"2021-06","2021-06-24","Himachal Pradesh",2360382,2158659,
"2021-06","2021-06-24","Jammu and Kashmir",9679738,9366262,
"2021-06","2021-06-24","Jharkhand",9679940,9334902,345028
"2021-06","2021-06-24","Karnataka",33350310,,
"2021-06","2021-06-24","Kerala",22397780,,
"2021-06","2021-06-24","Ladakh",333300,301406,
"2021-06","2021-06-24","Lakshadweep",172961,,
"2021-06","2021-06-24","Madhya Pradesh",11666850,,
"2021-06","2021-06-24","Maharashtra",40360931,,
"2021-06","2021-06-24","Manipur",873826,,
"2021-06","2021-06-24","Meghalaya",673392,626514,
"2021-06","2021-06-24","Mizoram",466865,,
"2021-06","2021-06-24","Nagaland",218841,,
"2021-06","2021-06-24","Odisha",13353132,,
"2021-06","2021-06-24","Puducherry",1267886,1081549,
"2021-06","2021-06-24","Punjab",10614550,,
"2021-06","2021-06-24","Rajasthan",11635818,,
"2021-06","2021-06-24","Sikkim",158853,,
"2021-06","2021-06-24","Tamil Nadu",31846027,,
"2021-06","2021-06-24","Telangana",18007658,,
"2021-06","2021-06-24","Tripura",1235564,1172068,63496
"2021-06","2021-06-24","Uttar Pradesh",56271231,,
"2021-06","2021-06-24","Uttarakhand",5388118,5048873,
"2021-06","2021-06-24","West Bengal",13895129,,
"2021-06","2021-06-25","Andaman and Nicobar Islands",405887,,7441
"2021-06","2021-06-25","Andhra Pradesh",21541485,19670010,
"2021-06","2021-06-25","Arunachal Pradesh",742574,695016,
"2021-06","2021-06-25","Assam",14339556,,
"2021-06","2021-06-25","Bihar",32612574,,
"2021-06","2021-06-25","Chandigarh",559491,496656,
"2021-06","2021-06-25","Chhattisgarh",10187459,,
"2021-06","2021-06-25","Delhi",21130759,,
"2021-06","2021-06-25","Goa",905356,,
"2021-06","2021-06-25","Gujarat",23418107,,
"2021-06","2021-06-25","Haryana",9891746,,
"2021-06","2021-06-25","Himachal Pradesh",2374452,2172576,
"2021-06","2021-06-25","Jammu and Kashmir",9727679,9413705,
"2021-06","2021-06-25","Jharkhand",9731710,9386539,345161
"2021-06","2021-06-25","Karnataka",33508382,,
"2021-06","2021-06-25","Kerala",22506647,,
"2021-06","2021-06-25","Ladakh",337394,305483,
"2021-06","2021-06-25","Lakshadweep",174336,,
"2021-06","2021-06-25","Madhya Pradesh",11735798,,
"2021-06","2021-06-25","Maharashtra",40596965,,
"2021-06","2021-06-25","Manipur",878417,,
"2021-06","2021-06-25","Meghalaya",677942,630462,
"2021-06","2021-06-25","Mizoram",470278,,
"2021-06","2021-06-25","Nagaland",220061,,
"2021-06","2021-06-25","Odisha",13417387,,
"2021-06","2021-06-25","Puducherry",1276071,1089135,
"2021-06","2021-06-25","Punjab",10656459,,
"2021-06","2021-06-25","Rajasthan",11680034,,
"2021-06","2021-06-25","Sikkim",159540,,
"2021-06","2021-06-25","Tamil Nadu",32017144,,
"2021-06","2021-06-25","Telangana",18128055,,
"2021-06","2021-06-25","Tripura",1244581,1180716,63865
"2021-06","2021-06-25","Uttar Pradesh",56540503,,
"2021-06","2021-06-25","Uttarakhand",5413845,5074472,
"2021-06","2021-06-25","West Bengal",13950686,,
"2021-06","2021-06-26","Andaman and Nicobar Islands",406529,,7446
"2021-06","2021-06-26","Andhra Pradesh",21637606,19761984,
"2021-06","2021-06-26","Arunachal Pradesh",747206,699340,
"2021-06","2021-06-26","Assam",14467443,,
"2021-06","2021-06-26","Bihar",32715648,,
"2021-06","2021-06-26","Chandigarh",561064,498203,
"2021-06","2021-06-26","Chhattisgarh",10221590,,
"2021-06","2021-06-26","Delhi",21203679,,
"2021-06","2021-06-26","Goa",908359,,
"2021-06","2021-06-26","Gujarat",23473720,,
"2021-06","2021-06-26","Haryana",9921728,,
"2021-06","2021-06-26","Himachal Pradesh",2389661,2187962,
"2021-06","2021-06-26","Jammu and Kashmir",9774384,9460068,
"2021-06","2021-06-26","Jharkhand",9784355,9439086,345259
"2021-06","2021-06-26","Karnataka",33673392,,
"2021-06","2021-06-26","Kerala",22620276,,
"2021-06","2021-06-26","Ladakh",340262,308327,
"2021-06","2021-06-26","Lakshadweep",175545,,
"2021-06","2021-06-26","Madhya Pradesh",11804713,,
"2021-06","2021-06-26","Maharashtra",40831332,,
"2021-06","2021-06-26","Manipur",882933,,
"2021-06","2021-06-26","Meghalaya",682117,634132,
"2021-06","2021-06-26","Mizoram",474312,,
"2021-06","2021-06-26","Nagaland",221528,,
"2021-06","2021-06-26","Odisha",13486082,,
"2021-06","2021-06-26","Puducherry",1284089,1096058,
"2021-06","2021-06-26","Punjab",10712980,,
"2021-06","2021-06-26","Rajasthan",11723120,,
"2021-06","2021-06-26","Sikkim",160938,,
"2021-06","2021-06-26","Tamil Nadu",32188107,,
"2021-06","2021-06-26","Telangana",18246482,,
"2021-06","2021-06-26","Tripura",1251294,1187138,64156
"2021-06","2021-06-26","Uttar Pradesh",56807529,,
"2021-06","2021-06-26","Uttarakhand",5440807,5101270,
"2021-06","2021-06-26","West Bengal",14006034,,
"2021-06","2021-06-27","Andaman and Nicobar Islands",407488,,7455
"2021-06","2021-06-27","Andhra Pradesh",21732933,19853061,
"2021-06","2021-06-27","Arunachal Pradesh",750910,702865,
"2021-06","2021-06-27","Assam",14522574,,
"2021-06","2021-06-27","Bihar",32815669,,
"2021-06","2021-06-27","Chandigarh",562427,499545,
"2021-06","2021-06-27","Chhattisgarh",10246860,,
"2021-06","2021-06-27","Delhi",21277877,,
"2021-06","2021-06-27","Goa",911479,,
"2021-06","2021-06-27","Gujarat",23526874,,
"2021-06","2021-06-27","Haryana",9952791,,
"2021-06","2021-06-27","Himachal Pradesh",2398020,2196285,
"2021-06","2021-06-27","Jammu and Kashmir",9819423,9504692,
"2021-06","2021-06-27","Jharkhand",9823984,9478634,345350
"2021-06","2021-06-27","Karnataka",33838028,,
"2021-06","2021-06-27","Kerala",22724272,,
"2021-06","2021-06-27","Ladakh",342811,310849,
"2021-06","2021-06-27","Lakshadweep",176333,,
"2021-06","2021-06-27","Madhya Pradesh",11873731,,
"2021-06","2021-06-27","Maharashtra",41042198,,
"2021-06","2021-06-27","Manipur",888118,,
"2021-06","2021-06-27","Meghalaya",685541,637094,
"2021-06","2021-06-27","Mizoram",476502,,
"2021-06","2021-06-27","Nagaland",222871,,
"2021-06","2021-06-27","Odisha",13554417,,
"2021-06","2021-06-27","Puducherry",1292237,1102856,
"2021-06","2021-06-27","Punjab",10764272,,
"2021-06","2021-06-27","Rajasthan",11767307,,
"2021-06","2021-06-27","Sikkim",161755,,
"2021-06","2021-06-27","Tamil Nadu",32354310,,
"2021-06","2021-06-27","Telangana",18327887,,
"2021-06","2021-06-27","Tripura",1259387,1194746,64641
"2021-06","2021-06-27","Uttar Pradesh",57085424,,
"2021-06","2021-06-27","Uttarakhand",5460182,5120563,
"2021-06","2021-06-27","West Bengal",14061046,,
"2021-06","2021-06-28","Andaman and Nicobar Islands",408220,,7462
"2021-06","2021-06-28","Andhra Pradesh",21804691,19922595,
"2021-06","2021-06-28","Arunachal Pradesh",756207,707859,
"2021-06","2021-06-28","Assam",14656117,,
"2021-06","2021-06-28","Bihar",32900668,,
"2021-06","2021-06-28","Chandigarh",564021,501131,
"2021-06","2021-06-28","Chhattisgarh",10279914,,
"2021-06","2021-06-28","Delhi",21336772,,
"2021-06","2021-06-28","Goa",913966,,
"2021-06","2021-06-28","Gujarat",23574778,,
"2021-06","2021-06-28","Haryana",9974316,,
"2021-06","2021-06-28","Himachal Pradesh",2410448,2208625,
"2021-06","2021-06-28","Jammu and Kashmir",9858530,9543540,
"2021-06","2021-06-28","Jharkhand",9880072,9534632,345430
"2021-06","2021-06-28","Karnataka",33971945,,
"2021-06","2021-06-28","Kerala",22809717,,
"2021-06","2021-06-28","Ladakh",347244,315224,
"2021-06","2021-06-28","Lakshadweep",178433,,
"2021-06","2021-06-28","Madhya Pradesh",11937101,,
"2021-06","2021-06-28","Maharashtra",41208361,,
"2021-06","2021-06-28","Manipur",892611,,
